time,open,high,low,close
1766372700,26203,26204.75,26203,26203.25
1766372760,26203.25,26204.25,26201.5,26202.5
1766372820,26203,26206.25,26203,26206.25
1766372880,26206.25,26207.5,26205.25,26205.5
1766372940,26205.25,26207.25,26204.75,26207
1766373000,26206.5,26207,26205.5,26205.75
1766373060,26205.5,26206,26203.5,26205
1766373120,26204.5,26205.5,26202,26203.5
1766373180,26203.75,26205.25,26201.75,26202.5
1766373240,26201.5,26202.5,26198.75,26200.5
1766373300,26200,26201,26197.25,26198.5
1766373360,26197.75,26198.5,26194.75,26195.25
1766373420,26195.5,26197.5,26195,26196.25
1766373480,26195.75,26197,26192.5,26195.5
1766373540,26195.5,26195.5,26193.25,26195
1766373600,26193.5,26194,26191.25,26192.25
1766373660,26192.75,26195.25,26191.5,26194
1766373720,26194.5,26196.5,26194,26195.25
1766373780,26194.25,26196,26194,26195.75
1766373840,26195.25,26195.25,26192.25,26192.5
1766373900,26192.25,26193.75,26191,26191.75
1766373960,26191.25,26191.75,26184.75,26188.5
1766374020,26188.5,26189.25,26186.5,26187.5
1766374080,26188,26191.25,26188,26189
1766374140,26189,26189,26186.5,26187.25
1766374200,26187.25,26189,26182.25,26184.25
1766374260,26184,26188,26182.25,26187.5
1766374320,26187.25,26187.75,26181.75,26186.25
1766374380,26186,26189.75,26185.75,26188.25
1766374440,26188.25,26188.25,26183.25,26183.5
1766374500,26184.25,26186.5,26182.75,26186.5
1766374560,26187.25,26189.5,26186,26189.5
1766374620,26189.5,26190,26187.25,26188.5
1766374680,26188.5,26188.75,26184.5,26187.25
1766374740,26187.25,26187.75,26185.75,26186
1766374800,26185.5,26186,26184,26184.75
1766374860,26184.25,26185,26183.5,26185
1766374920,26184.5,26187.25,26184.5,26187
1766374980,26186.5,26187.75,26185.75,26187.75
1766375040,26188.25,26188.75,26186.75,26186.75
1766375100,26187.25,26191,26187,26191
1766375160,26191,26191.5,26188.5,26188.5
1766375220,26188.5,26189,26185.75,26185.75
1766375280,26185.75,26186.5,26185.25,26186.25
1766375340,26186.75,26186.75,26184.5,26184.5
1766375400,26186.75,26187.5,26185.5,26186.25
1766375460,26185,26186.75,26184.5,26185.5
1766375520,26185.25,26185.25,26183.75,26184.5
1766375580,26185,26187,26184.75,26186.25
1766375640,26185.75,26186.25,26185.25,26185.25
1766375700,26186,26186.75,26183.5,26186.75
1766375760,26186,26187.75,26185.75,26187.25
1766375820,26187.75,26188,26186.25,26186.25
1766375880,26185.75,26187.75,26185.5,26187.5
1766375940,26186.75,26188,26185.75,26187
1766376000,26187.25,26194.5,26186.75,26193.75
1766376060,26194.25,26195.25,26192.5,26192.5
